;ano_campeonato;data;horario;rodada;estadio;arbitro;publico;publico_max;time_man;time_vis;tecnico_man;tecnico_vis;colocacao_man;colocacao_vis;valor_equipe_titular_man;valor_equipe_titular_vis;idade_media_titular_man;idade_media_titular_vis;gols_man;gols_vis;gols_1_tempo_man;gols_1_tempo_vis;escanteios_man;escanteios_vis;faltas_man;faltas_vis;chutes_bola_parada_man;chutes_bola_parada_vis;defesas_man;defesas_vis;impedimentos_man;impedimentos_vis;chutes_man;chutes_vis;chutes_fora_man;chutes_fora_vis
3651;2012;2012-06-16;06:30;5;Estádio Governador Magalhães Pinto;Pablo dos Santos Alves;17883.0;;Cruzeiro;Figueirense FC;Celso Roth;Argel Fucks;5.0;8.0;19800000.0;5900000.0;27.2;27.1;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3652;2012;2012-06-16;09:00;5;Estádio Jornalista Mário Filho;Dewson Fernando Freitas da Silva;4564.0;;Fluminense;Portuguesa;Abel Braga;Geninho;9.0;12.0;22400000.0;3950000.0;26.7;26.9;4.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3653;2012;2012-06-17;04:00;5;Allianz Parque;Leandro Pedro Vuaden;6651.0;;Palmeiras;Vasco da Gama;Luiz Felipe Scolari;Cristóvão Borges;19.0;1.0;16800000.0;23500000.0;26.7;28.7;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3654;2012;2012-06-17;04:00;5;Estádio Jornalista Mário Filho;Franscisco Carlos do Nascimento;17373.0;;Flamengo;Santos FC;Joel Santana;Muricy Ramalho;6.0;15.0;20400000.0;5200000.0;25.7;23.7;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3655;2012;2012-06-17;04:00;5;Estádio Cícero Pompeu de Toledo;Elmo Alves Resende Cunha;11656.0;;São Paulo;Atlético-MG;Emerson Leão;Cuca;10.0;2.0;52000000.0;22500000.0;25.5;27.2;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3656;2012;2012-06-17;04:00;5;Estádio Governador Roberto Santos;Guilherme Ceretta de Lima;11031.0;;EC Bahia;Sport Recife;Falcão;Vágner Mancini;17.0;11.0;4100000.0;3800000.0;27.3;27.5;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3657;2012;2012-06-17;06:30;5;Estádio Moisés Lucarelli;Wilson Luiz Seneme;6316.0;;Ponte Preta;Corinthians;Gilson Kleina;Tite;14.0;20.0;2800000.0;10700000.0;27.1;24.1;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3658;2012;2012-06-17;06:30;5;Estádio Major Antônio Couto Pereira;Nielson Nogueira Dias;8704.0;;Coritiba FC;Atlético-GO;Marcelo Oliveira;Hélio dos Anjos;16.0;18.0;5000000.0;4450000.0;28.2;28.8;3.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3659;2012;2012-06-17;06:30;5;Estádio Eládio de Barros Carvalho;Manuel Lopo Garrido;14006.0;19800.0;Náutico;Grêmio;Alexandre Gallo;Vanderlei Luxemburgo;13.0;3.0;3500000.0;17450000.0;26.2;27.7;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3660;2012;2012-06-23;06:30;6;Estádio São Januário;André Luiz de Freitas Castro;18337.0;;Vasco da Gama;Cruzeiro;Cristóvão Borges;Celso Roth;1.0;2.0;24000000.0;19550000.0;27.3;28.5;1.0;3.0;0.0;1.0;;;;;;;;;;;;;;
3661;2012;2012-06-23;06:30;6;Estádio Doutor Osvaldo Texeira Duarte;Antônio Rogério Batista do Prado;4544.0;;Portuguesa;São Paulo;Geninho;Emerson Leão;16.0;8.0;4450000.0;52000000.0;27.3;24.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3662;2012;2012-06-23;09:00;6;Estádio Governador Magalhães Pinto;Raphael Claus;16367.0;57483.0;Atlético-MG;Náutico;Cuca;Alexandre Gallo;3.0;10.0;19850000.0;3700000.0;27.6;28.2;5.0;1.0;3.0;1.0;;;;;;;;;;;;;;
3663;2012;2012-06-24;04:00;6;Estádio Municipal Paulo Machado de Carvalho;Luiz Flávio de Oliveira;17519.0;;Corinthians;Palmeiras;Tite;Luiz Felipe Scolari;20.0;18.0;11650000.0;15800000.0;25.1;26.3;2.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3664;2012;2012-06-24;04:00;6;Estádio Olímpico Monumental;Wilson Luiz Seneme;14878.0;;Grêmio;Flamengo;Vanderlei Luxemburgo;Joel Santana;7.0;5.0;19450000.0;18800000.0;26.9;26.1;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3665;2012;2012-06-24;04:00;6;Estádio Orlando Scarpelli;Héber Lopes;7728.0;;Figueirense FC;EC Bahia;Argel Fucks;Falcão;12.0;15.0;5400000.0;4150000.0;26.6;28.3;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3666;2012;2012-06-24;06:30;6;Estádio Olímpico Nilton Santos;Evandro Rogerio Roman;6731.0;;Botafogo;Ponte Preta;Oswaldo de Oliveira;Gilson Kleina;6.0;13.0;12800000.0;2650000.0;27.5;26.2;1.0;2.0;1.0;1.0;;;;;;;;;;;;;;
3667;2012;2012-06-24;06:30;6;Estádio Adelmar da Costa Carvalho;Marcelo de Lima Henrique;13531.0;;Sport Recife;Internacional;Vágner Mancini;Dorival Júnior;14.0;9.0;5150000.0;39650000.0;27.2;28.5;0.0;2.0;0.0;2.0;;;;;;;;;;;;;;
3668;2012;2012-06-24;06:30;6;Estádio Urbano Caldeira;Péricles Bassols Pegado Cortez;5120.0;;Santos FC;Coritiba FC;Muricy Ramalho;Marcelo Oliveira;17.0;11.0;54050000.0;6100000.0;27.9;26.6;2.0;2.0;1.0;0.0;;;;;;;;;;;;;;
3669;2012;2012-06-24;06:30;6;Estádio Serra Dourada;Paulo César de Oliveira;5240.0;;Atlético-GO;Fluminense;Hélio dos Anjos;Abel Braga;19.0;4.0;4450000.0;20900000.0;27.8;27.1;1.0;4.0;1.0;2.0;;;;;;;;;;;;;;
3670;2012;2012-06-30;04:20;7;Estádio Eládio de Barros Carvalho;Evandro Rogerio Roman;14501.0;19800.0;Náutico;Fluminense;Alexandre Gallo;Abel Braga;14.0;4.0;3750000.0;20900000.0;27.9;27.1;0.0;2.0;0.0;1.0;;;;;;;;;;;;;;
3671;2012;2012-06-30;04:20;7;Estádio Governador Magalhães Pinto;Marcelo de Lima Henrique;17695.0;57483.0;Cruzeiro;São Paulo;Celso Roth;Milton Cruz;1.0;10.0;18950000.0;48750000.0;28.9;25.5;2.0;3.0;1.0;2.0;;;;;;;;;;;;;;
3672;2012;2012-06-30;06:30;7;Estádio São Januário;Fabrício Neves Corrêa;11082.0;;Vasco da Gama;Ponte Preta;Cristóvão Borges;Gilson Kleina;3.0;9.0;17750000.0;2800000.0;28.7;26.1;3.0;2.0;1.0;2.0;;;;;;;;;;;;;;
3673;2012;2012-07-01;04:00;7;Estádio Major Antônio Couto Pereira;Wilson Luiz Seneme;12447.0;;Coritiba FC;Sport Recife;Marcelo Oliveira;Vágner Mancini;11.0;16.0;3650000.0;4850000.0;26.1;27.5;2.0;3.0;2.0;1.0;;;;;;;;;;;;;;
3674;2012;2012-07-01;04:00;7;Estádio Doutor Osvaldo Texeira Duarte;Raphael Claus;8379.0;;Portuguesa;Santos FC;Geninho;Muricy Ramalho;13.0;17.0;5350000.0;65300000.0;26.5;26.8;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3675;2012;2012-07-01;04:00;7;Estádio Governador Roberto Santos;Sandro Ricci;13447.0;;EC Bahia;Internacional;Falcão;Dorival Júnior;15.0;6.0;4700000.0;39150000.0;27.2;28.3;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3676;2012;2012-07-01;06:30;7;Estádio Jornalista Mário Filho;Héber Lopes;6645.0;;Flamengo;Atlético-GO;Joel Santana;Hélio dos Anjos;8.0;20.0;18550000.0;4400000.0;25.9;29.1;3.0;2.0;1.0;1.0;;;;;;;;;;;;;;
3677;2012;2012-07-01;06:30;7;Estádio Olímpico Monumental;Paulo César de Oliveira;34550.0;;Grêmio;Atlético-MG;Vanderlei Luxemburgo;Cuca;5.0;2.0;13050000.0;19400000.0;27.2;27.9;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3678;2012;2012-07-01;06:30;7;Allianz Parque;Franscisco Carlos do Nascimento;2580.0;;Palmeiras;Figueirense FC;Luiz Felipe Scolari;Argel Fucks;19.0;12.0;13700000.0;5450000.0;26.3;28.3;3.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3679;2012;2012-07-11;07:30;7;Estádio Municipal Paulo Machado de Carvalho;Héber Lopes;25900.0;;Corinthians;Botafogo;Tite;Oswaldo de Oliveira;18.0;7.0;23000000.0;16400000.0;28.1;26.3;1.0;3.0;0.0;1.0;;;;;;;;;;;;;;
3680;2012;2012-07-07;06:30;8;Estádio Olímpico Nilton Santos;Raphael Claus;20746.0;;Botafogo;EC Bahia;Oswaldo de Oliveira;Falcão;6.0;14.0;16400000.0;5550000.0;26.2;28.3;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
3681;2012;2012-07-07;06:30;8;Estádio Beira-Rio;Marcelo de Lima Henrique;9349.0;;Internacional;Cruzeiro;Dorival Júnior;Celso Roth;5.0;4.0;39100000.0;18550000.0;27.2;28.8;2.0;1.0;2.0;0.0;;;;;;;;;;;;;;
3682;2012;2012-07-07;09:00;8;Estádio Serra Dourada;Ricardo Marques Ribeiro;2048.0;;Atlético-GO;Náutico;Hélio dos Anjos;Alexandre Gallo;20.0;16.0;4000000.0;3550000.0;29.3;28.7;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3683;2012;2012-07-08;04:00;8;Estádio Urbano Caldeira;Nielson Nogueira Dias;9402.0;;Santos FC;Grêmio;Muricy Ramalho;Vanderlei Luxemburgo;18.0;7.0;50900000.0;11550000.0;24.8;27.2;4.0;2.0;2.0;0.0;;;;;;;;;;;;;;
3684;2012;2012-07-08;04:00;8;Estádio Orlando Scarpelli;Paulo César de Oliveira;15086.0;19908.0;Figueirense FC;Vasco da Gama;Argel Fucks;Cristóvão Borges;15.0;2.0;4650000.0;19400000.0;27.2;27.0;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3685;2012;2012-07-08;04:00;8;Estádio Jornalista Mário Filho;Wagner do Nascimento Magalhães;38862.0;;Fluminense;Flamengo;Abel Braga;Joel Santana;3.0;8.0;30750000.0;20400000.0;27.8;26.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3686;2012;2012-07-08;04:00;8;Estádio Cícero Pompeu de Toledo;Franscisco Carlos do Nascimento;21336.0;;São Paulo;Coritiba FC;Ney Franco;Marcelo Oliveira;9.0;13.0;39750000.0;3850000.0;24.3;26.5;3.0;1.0;2.0;0.0;;;;;;;;;;;;;;
3687;2012;2012-07-08;06:30;8;Estádio Governador Magalhães Pinto;André Luiz de Freitas Castro;18875.0;;Atlético-MG;Portuguesa;Cuca;Geninho;1.0;12.0;23350000.0;4450000.0;28.1;26.7;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3688;2012;2012-07-08;06:30;8;Estádio Adelmar da Costa Carvalho;Péricles Bassols Pegado Cortez;20976.0;;Sport Recife;Corinthians;Vágner Mancini;Tite;11.0;19.0;4450000.0;10900000.0;27.5;25.4;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3689;2012;2012-07-08;06:30;8;Estádio Moisés Lucarelli;Marcelo Aparecido Ribeiro de Souza;5271.0;;Ponte Preta;Palmeiras;Gilson Kleina;Luiz Felipe Scolari;10.0;17.0;2350000.0;7800000.0;26.2;23.7;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3690;2012;2012-07-14;06:30;9;Estádio Orlando Scarpelli;Luiz Flávio de Oliveira;10303.0;;Figueirense FC;Atlético-MG;Argel Fucks;Cuca;14.0;1.0;5000000.0;23350000.0;27.8;28.1;3.0;4.0;2.0;1.0;;;;;;;;;;;;;;
3691;2012;2012-07-14;06:30;9;Estádio Municipal Paulo Machado de Carvalho;Wagner Reway;23198.0;;Corinthians;Náutico;Tite;Alexandre Gallo;19.0;11.0;23100000.0;3450000.0;27.7;29.0;2.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3692;2012;2012-07-14;09:00;9;Estádio Moisés Lucarelli;Elmo Alves Resende Cunha;2857.0;;Ponte Preta;Coritiba FC;Gilson Kleina;Marcelo Oliveira;9.0;16.0;2300000.0;5300000.0;25.9;26.5;4.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3693;2012;2012-07-15;04:00;9;Estádio Olímpico Nilton Santos;Wilson Luiz Seneme;17122.0;;Botafogo;Fluminense;Oswaldo de Oliveira;Abel Braga;4.0;2.0;16400000.0;28800000.0;26.3;27.5;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3694;2012;2012-07-15;04:00;9;Estádio Governador Roberto Santos;Franscisco Carlos do Nascimento;29206.0;;EC Bahia;Flamengo;Falcão;Joel Santana;17.0;8.0;5650000.0;10150000.0;28.5;25.2;1.0;2.0;1.0;1.0;;;;;;;;;;;;;;
3695;2012;2012-07-15;04:00;9;Estádio Beira-Rio;Wagner do Nascimento Magalhães;11791.0;;Internacional;Santos FC;Dorival Júnior;Muricy Ramalho;5.0;13.0;12250000.0;17400000.0;27.3;26.4;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3696;2012;2012-07-15;04:00;9;Estádio Governador Magalhães Pinto;Marcelo Aparecido Ribeiro de Souza;15523.0;;Cruzeiro;Grêmio;Celso Roth;Vanderlei Luxemburgo;7.0;10.0;18450000.0;16550000.0;28.8;27.4;1.0;3.0;0.0;2.0;;;;;;;;;;;;;;
3697;2012;2012-07-15;06:30;9;Estádio Adelmar da Costa Carvalho;Evandro Rogerio Roman;15770.0;;Sport Recife;Portuguesa;Vágner Mancini;Geninho;12.0;15.0;5250000.0;5500000.0;27.2;27.9;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3698;2012;2012-07-15;06:30;9;Estádio São Januário;Márcio Chagas da Silva;9624.0;;Vasco da Gama;Atlético-GO;Cristóvão Borges;Jairo;3.0;20.0;17650000.0;4000000.0;27.8;29.3;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3699;2012;2012-07-15;06:30;9;Allianz Parque;Péricles Bassols Pegado Cortez;8374.0;;Palmeiras;São Paulo;Luiz Felipe Scolari;Ney Franco;18.0;6.0;14200000.0;41250000.0;26.2;25.3;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3700;2012;2012-07-18;07:30;10;Estádio Urbano Caldeira;Claudio Francisco Lima e Silva;7069.0;;Santos FC;Botafogo;Muricy Ramalho;Oswaldo de Oliveira;13.0;4.0;17250000.0;14150000.0;27.3;27.5;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3701;2012;2012-07-18;07:30;10;Estádio Olímpico Monumental;Jailson Macedo Freitas;15179.0;;Grêmio;Sport Recife;Vanderlei Luxemburgo;Vágner Mancini;8.0;11.0;16300000.0;4300000.0;27.4;26.5;3.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3702;2012;2012-07-18;08:30;10;Estádio Doutor Osvaldo Texeira Duarte;Elmo Alves Resende Cunha;2409.0;;Portuguesa;Cruzeiro;Geninho;Celso Roth;16.0;10.0;4700000.0;18550000.0;29.1;28.8;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
3703;2012;2012-07-18;08:30;10;Estádio Eládio de Barros Carvalho;Marcelo de Lima Henrique;12605.0;;Náutico;Ponte Preta;Alexandre Gallo;Gilson Kleina;12.0;7.0;3900000.0;2450000.0;27.5;25.9;3.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3704;2012;2012-07-18;09:50;10;Estádio Governador Magalhães Pinto;Marcelo Aparecido Ribeiro de Souza;19181.0;;Atlético-MG;Internacional;Cuca;Dorival Júnior;1.0;5.0;25100000.0;11500000.0;27.8;27.5;3.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3705;2012;2012-07-18;09:50;10;Estádio Cícero Pompeu de Toledo;Leandro Pedro Vuaden;10428.0;;São Paulo;Vasco da Gama;Ney Franco;Cristóvão Borges;6.0;2.0;30000000.0;20400000.0;24.7;27.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3706;2012;2012-07-18;09:50;10;Estádio Jornalista Mário Filho;Sandro Ricci;14897.0;;Flamengo;Corinthians;Joel Santana;Tite;9.0;15.0;20100000.0;21000000.0;26.7;28.8;0.0;3.0;0.0;2.0;;;;;;;;;;;;;;
3707;2012;2012-07-19;09:00;10;Estádio Jornalista Mário Filho;Fabrício Neves Corrêa;7413.0;;Fluminense;EC Bahia;Abel Braga;Falcão;3.0;17.0;30750000.0;5850000.0;27.8;27.7;4.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3708;2012;2012-07-19;09:00;10;Estádio Serra Dourada;Wilson Luiz Seneme;1112.0;;Atlético-GO;Figueirense FC;Jairo;Argel Fucks;20.0;14.0;3800000.0;5500000.0;27.8;27.2;3.0;2.0;1.0;1.0;;;;;;;;;;;;;;
3709;2012;2012-07-19;09:00;10;Estádio Major Antônio Couto Pereira;Ricardo Marques Ribeiro;11998.0;;Coritiba FC;Palmeiras;Marcelo Oliveira;Luiz Felipe Scolari;18.0;19.0;5100000.0;8950000.0;26.4;25.6;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3710;2012;2012-07-21;06:30;11;Estádio São Januário;Wagner Reway;17222.0;;Vasco da Gama;Santos FC;Cristóvão Borges;Muricy Ramalho;2.0;14.0;15850000.0;16050000.0;27.6;27.0;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3711;2012;2012-07-21;06:30;11;Estádio Adelmar da Costa Carvalho;Paulo César de Oliveira;16230.0;;Sport Recife;Atlético-MG;Vágner Mancini;Cuca;12.0;1.0;4550000.0;25600000.0;28.0;28.0;1.0;4.0;1.0;1.0;;;;;;;;;;;;;;
3712;2012;2012-07-21;09:00;11;Estádio Municipal Paulo Machado de Carvalho;Leandro Bizzio Marinho;31106.0;37730.0;Corinthians;Portuguesa;Tite;Geninho;13.0;17.0;21850000.0;4950000.0;26.7;29.2;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3713;2012;2012-07-22;04:00;11;Allianz Parque;Márcio Chagas da Silva;7407.0;;Palmeiras;Náutico;Luiz Felipe Scolari;Alexandre Gallo;18.0;11.0;14200000.0;3550000.0;25.9;28.8;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
3714;2012;2012-07-22;04:00;11;Estádio Beira-Rio;Paulo Henrique de Godoy Bezerra;10021.0;;Internacional;Atlético-GO;Fernandão;Jairo;7.0;20.0;11650000.0;4450000.0;27.8;27.6;4.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3715;2012;2012-07-22;04:00;11;Estádio Governador Magalhães Pinto;Héber Lopes;16277.0;;Cruzeiro;Flamengo;Celso Roth;Joel Santana;6.0;10.0;15800000.0;18450000.0;28.7;26.4;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3716;2012;2012-07-22;04:00;11;Estádio Orlando Scarpelli;Anderson Daronco;9445.0;;Figueirense FC;São Paulo;Abel Ribeiro;Ney Franco;15.0;8.0;5200000.0;29750000.0;27.6;24.0;0.0;2.0;0.0;1.0;;;;;;;;;;;;;;
3717;2012;2012-07-22;06:30;11;Estádio Olímpico Nilton Santos;Luiz Flávio de Oliveira;34621.0;;Botafogo;Grêmio;Oswaldo de Oliveira;Vanderlei Luxemburgo;5.0;4.0;16750000.0;14550000.0;27.6;26.5;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3718;2012;2012-07-22;06:30;11;Estádio Governador Roberto Santos;Marcelo de Lima Henrique;8380.0;;EC Bahia;Coritiba FC;Caio Júnior;Marcelo Oliveira;19.0;16.0;5900000.0;5600000.0;29.1;25.1;2.0;2.0;1.0;0.0;;;;;;;;;;;;;;
3719;2012;2012-07-22;06:30;11;Estádio Moisés Lucarelli;Manuel Lopo Garrido;5890.0;;Ponte Preta;Fluminense;Gilson Kleina;Abel Braga;9.0;3.0;2700000.0;30750000.0;26.0;27.8;1.0;2.0;0.0;1.0;;;;;;;;;;;;;;
3720;2012;2012-07-25;07:30;12;Estádio Moisés Lucarelli;Héber Lopes;4117.0;;Ponte Preta;Sport Recife;Gilson Kleina;Vágner Mancini;9.0;13.0;2250000.0;4150000.0;25.6;27.7;1.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3721;2012;2012-07-25;07:30;12;Estádio Orlando Scarpelli;Elmo Alves Resende Cunha;8944.0;;Figueirense FC;Internacional;Hélio dos Anjos;Fernandão;18.0;6.0;4700000.0;13250000.0;27.3;27.6;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3722;2012;2012-07-25;08:30;12;Estádio São Januário;Wagner do Nascimento Magalhães;21812.0;;Vasco da Gama;Botafogo;Cristóvão Borges;Oswaldo de Oliveira;2.0;8.0;15850000.0;17000000.0;27.6;27.8;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3723;2012;2012-07-25;08:30;12;Estádio Eládio de Barros Carvalho;Claudio Francisco Lima e Silva;12663.0;19800.0;Náutico;Coritiba FC;Alexandre Gallo;Marcelo Oliveira;11.0;16.0;3850000.0;3700000.0;27.8;26.2;3.0;4.0;2.0;1.0;;;;;;;;;;;;;;
3724;2012;2012-07-25;09:50;12;Estádio Municipal Paulo Machado de Carvalho;Leandro Pedro Vuaden;28759.0;;Corinthians;Cruzeiro;Tite;Celso Roth;12.0;5.0;20500000.0;18900000.0;28.8;28.6;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3725;2012;2012-07-25;09:50;12;Estádio Serra Dourada;Emerson de Almeida Ferreira;6236.0;;Atlético-GO;São Paulo;Jairo;Ney Franco;20.0;7.0;4100000.0;29750000.0;26.5;24.2;4.0;3.0;4.0;1.0;;;;;;;;;;;;;;
3726;2012;2012-07-25;09:50;12;Estádio Olímpico Monumental;Wilton Sampaio;27405.0;;Grêmio;Fluminense;Vanderlei Luxemburgo;Abel Braga;4.0;3.0;17200000.0;25150000.0;27.7;25.9;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3727;2012;2012-07-26;09:00;12;Allianz Parque;Antonio de Carvalho Schneider;7515.0;;Palmeiras;EC Bahia;Luiz Felipe Scolari;Caio Júnior;14.0;19.0;11200000.0;6150000.0;26.1;28.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
3728;2012;2012-07-26;09:00;12;Estádio Jornalista Mário Filho;Ricardo Marques Ribeiro;8184.0;;Flamengo;Portuguesa;Dorival Júnior;Geninho;10.0;17.0;21950000.0;4000000.0;25.1;29.7;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3729;2012;2012-07-26;09:00;12;Estádio Governador Magalhães Pinto;Antônio Denival de Morais;20418.0;57483.0;Atlético-MG;Santos FC;Cuca;Muricy Ramalho;1.0;15.0;25650000.0;15900000.0;27.6;26.4;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
3730;2012;2012-07-28;06:30;13;Estádio Major Antônio Couto Pereira;André Luiz de Freitas Castro;17619.0;;Coritiba FC;Grêmio;Marcelo Oliveira;Vanderlei Luxemburgo;14.0;4.0;4850000.0;14950000.0;27.3;28.1;2.0;1.0;0.0;0.0;;;;;;;;;;;;;;
3731;2012;2012-07-28;06:30;13;Estádio Beira-Rio;Wilson Luiz Seneme;15462.0;;Internacional;Vasco da Gama;Fernandão;Cristóvão Borges;5.0;2.0;13150000.0;15600000.0;28.7;27.1;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3732;2012;2012-07-28;09:00;13;Estádio Olímpico Nilton Santos;Márcio Chagas da Silva;5095.0;;Botafogo;Figueirense FC;Oswaldo de Oliveira;Hélio dos Anjos;8.0;19.0;15400000.0;4000000.0;28.3;25.7;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3733;2012;2012-07-29;04:00;13;Estádio Jornalista Mário Filho;Rodrigo Braghetto;19761.0;;Fluminense;Atlético-MG;Abel Braga;Cuca;3.0;1.0;28000000.0;25350000.0;26.6;28.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3734;2012;2012-07-29;04:00;13;Estádio Adelmar da Costa Carvalho;Wagner Reway;12860.0;;Sport Recife;Atlético-GO;Vágner Mancini;Jairo;12.0;20.0;4400000.0;3950000.0;27.9;26.4;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3735;2012;2012-07-29;04:00;13;Estádio Governador Roberto Santos;Pablo dos Santos Alves;24648.0;;EC Bahia;Corinthians;Caio Júnior;Tite;15.0;11.0;4350000.0;21900000.0;27.8;27.9;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3736;2012;2012-07-29;04:00;13;Estádio Cícero Pompeu de Toledo;Jailson Macedo Freitas;35049.0;67428.0;São Paulo;Flamengo;Ney Franco;Dorival Júnior;7.0;10.0;33000000.0;20650000.0;26.0;25.5;4.0;1.0;2.0;0.0;;;;;;;;;;;;;;
3737;2012;2012-07-29;06:30;13;Estádio Urbano Caldeira;Paulo César de Oliveira;4261.0;;Santos FC;Ponte Preta;Muricy Ramalho;Gilson Kleina;17.0;9.0;16750000.0;3650000.0;26.7;26.2;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3738;2012;2012-07-29;06:30;13;Estádio Doutor Osvaldo Texeira Duarte;Marcelo de Lima Henrique;1910.0;;Portuguesa;Náutico;Geninho;Alexandre Gallo;18.0;13.0;4250000.0;4200000.0;29.3;27.4;3.0;1.0;1.0;1.0;;;;;;;;;;;;;;
3739;2012;2012-07-29;06:30;13;Estádio Governador Magalhães Pinto;Fabrício Neves Corrêa;11512.0;;Cruzeiro;Palmeiras;Celso Roth;Luiz Felipe Scolari;6.0;16.0;17400000.0;13250000.0;29.1;26.5;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3740;2012;2012-08-04;06:30;14;Allianz Parque;Jailson Macedo Freitas;8387.0;;Palmeiras;Internacional;Luiz Felipe Scolari;Fernandão;18.0;5.0;11250000.0;13500000.0;27.3;28.3;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
3741;2012;2012-08-04;06:30;14;Estádio Serra Dourada;Nielson Nogueira Dias;7309.0;50049.0;Atlético-GO;Botafogo;Jairo;Oswaldo de Oliveira;19.0;8.0;3950000.0;15700000.0;26.2;27.6;1.0;2.0;1.0;0.0;;;;;;;;;;;;;;
3742;2012;2012-08-04;09:00;14;Estádio Doutor Osvaldo Texeira Duarte;Sandro Ricci;1600.0;;Portuguesa;Figueirense FC;Geninho;Hélio dos Anjos;15.0;20.0;4250000.0;3750000.0;29.5;26.2;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;
3743;2012;2012-08-05;04:00;14;Estádio Olímpico Monumental;Claudio Francisco Lima e Silva;23268.0;;Grêmio;EC Bahia;Vanderlei Luxemburgo;Caio Júnior;4.0;17.0;16900000.0;4700000.0;27.8;29.1;3.0;1.0;1.0;0.0;;;;;;;;;;;;;;
3744;2012;2012-08-05;04:00;14;Estádio Major Antônio Couto Pereira;Wagner Reway;16523.0;;Coritiba FC;Fluminense;Marcelo Oliveira;Abel Braga;12.0;3.0;4450000.0;29900000.0;26.9;27.1;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
3745;2012;2012-08-05;04:00;14;Estádio São Januário;Paulo Henrique de Godoy Bezerra;19418.0;;Vasco da Gama;Corinthians;Cristóvão Borges;Tite;2.0;9.0;11000000.0;21900000.0;27.4;27.9;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
